,title,brand,model,price,discount,discount_%,sex,colour,cushioning,stability,best_use_surface,midsole,outsole,upper,link_shoes
830,Saucony Endorphin Speed 3,Saucony,Endorphin Speed 3,169.95,0.0,0.0,Men's Shoes , Prospect,High,Neutral,"All Around,Fast Runs,Racing,Roads and Pavement",PWRRUN PBis an ultralight foam that provides an extremely bouncy running experience.S-Curve Nylon Platekeeps your momentum going with a semi-rigid design that provides snappy transitions.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,XT 900 Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFITmesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Speed_3/descpage-SES3M03.html
831,Saucony Endorphin Speed 3,Saucony,Endorphin Speed 3,169.95,0.0,0.0,Men's Shoes , White/Black/VIZI,High,Neutral,"All Around,Fast Runs,Racing,Roads and Pavement",PWRRUN PBis an ultralight foam that provides an extremely bouncy running experience.S-Curve Nylon Platekeeps your momentum going with a semi-rigid design that provides snappy transitions.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,XT 900 Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFITmesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Speed_3/descpage-SES3M04.html
832,Saucony Endorphin Speed 3,Saucony,Endorphin Speed 3,169.95,0.0,0.0,Men's Shoes , Ocean/VIZI Gold,High,Neutral,"All Around,Fast Runs,Racing,Roads and Pavement",PWRRUN PBis an ultralight foam that provides an extremely bouncy running experience.S-Curve Nylon Platekeeps your momentum going with a semi-rigid design that provides snappy transitions.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,XT 900 Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFITmesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Speed_3/descpage-SES3M02.html
833,Saucony Endorphin Speed 3 RunShield,Saucony,Endorphin Speed 3 RunShield,179.95,0.0,0.0,Men's Shoes , Miles,Medium,Neutral,"All Around,Fast Runs,Racing,Roads and Pavement",PWRRUN PBis an ultralight foam that provides an extremely bouncy running experience.S-Curve Nylon Platekeeps your momentum going with a semi-rigid design that provides snappy transitions.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,XT 900 Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,Runshieldwater-resistant upper keeps your feet dry throughout your run.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Speed_3_RunShield/descpage-SES3M06.html
834,Saucony Endorphin Shift 3,Saucony,Endorphin Shift 3,150.0,105.0,70.0,Men's Shoes , Concrete/Wood,Maximal,Neutral,"All Around,Cushioned Comfort,Roads and Pavement",PWRRUNcushioning underfoot provides a just-right softness that feels forgiving without being squishy.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,XT-900rubber outsole is placed strategically to increase traction and durability.,Engineered Mesh Upperstretches and adapts for the ultimate light and unrestrained feeling.FORMFIThugs the foot in 3D comfort and delivers Saucony's most personalized fit yet.TPU Heel Counterworks in unison with the medial rubber wrap to create structural support while keeping weight to a minimum.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Shift_3/descpage-SEH3M07.html
835,Saucony Endorphin Shift 3,Saucony,Endorphin Shift 3,150.0,105.0,70.0,Men's Shoes , Agave/Basalt,Maximal,Neutral,"All Around,Cushioned Comfort,Roads and Pavement",PWRRUNcushioning underfoot provides a just-right softness that feels forgiving without being squishy.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,XT-900rubber outsole is placed strategically to increase traction and durability.,Engineered Mesh Upperstretches and adapts for the ultimate light and unrestrained feeling.FORMFIThugs the foot in 3D comfort and delivers Saucony's most personalized fit yet.TPU Heel Counterworks in unison with the medial rubber wrap to create structural support while keeping weight to a minimum.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Shift_3/descpage-SEH3M08.html
836,Saucony Endorphin Shift 3,Saucony,Endorphin Shift 3,150.0,105.0,70.0,Men's Shoes , Ether,Maximal,Neutral,"All Around,Fast Runs,Cushioned Comfort,Roads and Pavement",PWRRUNcushioning underfoot provides a just-right softness that feels forgiving without being squishy.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,XT-900rubber outsole is placed strategically to increase traction and durability.,Engineered Mesh Upperstretches and adapts for the ultimate light and unrestrained feeling.FORMFIThugs the foot in 3D comfort and delivers Saucony's most personalized fit yet.TPU Heel Counterworks in unison with the medial rubber wrap to create structural support while keeping weight to a minimum.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Shift_3/descpage-SEH3M10.html
837,Saucony Endorphin Shift 3,Saucony,Endorphin Shift 3,150.0,105.0,70.0,Men's Shoes , Ocean/VIZI Gold,Maximal,Neutral,"All Around,Cushioned Comfort,Roads and Pavement",PWRRUNcushioning underfoot provides a just-right softness that feels forgiving without being squishy.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,XT-900rubber outsole is placed strategically to increase traction and durability.,Engineered Mesh Upperstretches and adapts for the ultimate light and unrestrained feeling.FORMFIThugs the foot in 3D comfort and delivers Saucony's most personalized fit yet.TPU Heel Counterworks in unison with the medial rubber wrap to create structural support while keeping weight to a minimum.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Shift_3/descpage-SEH3M04.html
838,Saucony Endorphin Shift 3,Saucony,Endorphin Shift 3,150.0,105.0,70.0,Men's Shoes , White/Gum,Maximal,Neutral,"All Around,Cushioned Comfort,Roads and Pavement",PWRRUNcushioning underfoot provides a just-right softness that feels forgiving without being squishy.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,XT-900rubber outsole is placed strategically to increase traction and durability.,Engineered Mesh Upperstretches and adapts for the ultimate light and unrestrained feeling.FORMFIThugs the foot in 3D comfort and delivers Saucony's most personalized fit yet.TPU Heel Counterworks in unison with the medial rubber wrap to create structural support while keeping weight to a minimum.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Shift_3/descpage-SEH3M02.html
839,Saucony Endorphin Shift 3,Saucony,Endorphin Shift 3,150.0,105.0,70.0,Men's Shoes , Black/Goldstruck,Maximal,Neutral,"All Around,Cushioned Comfort,Roads and Pavement",PWRRUNcushioning underfoot provides a just-right softness that feels forgiving without being squishy.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,XT-900rubber outsole is placed strategically to increase traction and durability.,Engineered Mesh Upperstretches and adapts for the ultimate light and unrestrained feeling.FORMFIThugs the foot in 3D comfort and delivers Saucony's most personalized fit yet.TPU Heel Counterworks in unison with the medial rubber wrap to create structural support while keeping weight to a minimum.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Shift_3/descpage-SEH3M01.html
840,Saucony Endorphin Shift 3,Saucony,Endorphin Shift 3,150.0,105.0,70.0,Men's Shoes , White/Sand,Maximal,Neutral,"All Around,Cushioned Comfort,Roads and Pavement",PWRRUNcushioning underfoot provides a just-right softness that feels forgiving without being squishy.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,XT-900rubber outsole is placed strategically to increase traction and durability.,Engineered Mesh Upperstretches and adapts for the ultimate light and unrestrained feeling.FORMFIThugs the foot in 3D comfort and delivers Saucony's most personalized fit yet.TPU Heel Counterworks in unison with the medial rubber wrap to create structural support while keeping weight to a minimum.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Shift_3/descpage-SEH3M03.html
841,Saucony Endorphin Shift 3,Saucony,Endorphin Shift 3,150.0,105.0,70.0,Men's Shoes , Fog/Clay,Maximal,Neutral,"All Around,Cushioned Comfort,Roads and Pavement",PWRRUNcushioning underfoot provides a just-right softness that feels forgiving without being squishy.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,XT-900rubber outsole is placed strategically to increase traction and durability.,Engineered Mesh Upperstretches and adapts for the ultimate light and unrestrained feeling.FORMFIThugs the foot in 3D comfort and delivers Saucony's most personalized fit yet.TPU Heel Counterworks in unison with the medial rubber wrap to create structural support while keeping weight to a minimum.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Shift_3/descpage-SEH3M09.html
842,Saucony Endorphin Edge,Saucony,Endorphin Edge,199.95,0.0,0.0,Men's Shoes , Black/Goldstruck,High,Neutral,"All Around,Fast Runs,Rocky and Technical Trails",PWRRUN PBis an ultralight foam that provides a bouncy and responsive running experience.Carbitex AFX 3-quarter carbon-fiber plategives you speed and efficiency without muting ground feel.,PWRTRACis gripped for rugged terrain and has 4mm lugs to ensure traction in all conditions.,"Lightweight Meshis lightweight, breathable, and has a higher absorption and evaporation rate to pull moisture from your foot.  ",https://www.runningwarehouse.com/Saucony_Endorphin_Edge/descpage-SEEM01.html
843,Saucony Endorphin Edge,Saucony,Endorphin Edge,199.95,0.0,0.0,Men's Shoes , Prospect Quartz,High,Neutral,"All Around,Fast Runs,Rocky and Technical Trails",PWRRUN PBis an ultralight foam that provides a bouncy and responsive running experience.Carbitex AFX 3-quarter carbon-fiber plategives you speed and efficiency without muting ground feel.,PWRTRACis gripped for rugged terrain and has 4mm lugs to ensure traction in all conditions.,"Lightweight Meshis lightweight, breathable, and has a higher absorption and evaporation rate to pull moisture from your foot.  ",https://www.runningwarehouse.com/Saucony_Endorphin_Edge/descpage-SEEM03.html
844,Saucony Endorphin Edge,Saucony,Endorphin Edge,199.95,0.0,0.0,Men's Shoes , Ocean/Black,High,Neutral,"All Around,Fast Runs,Rocky and Technical Trails",PWRRUN PBis an ultralight foam that provides a bouncy and responsive running experience.Carbitex AFX 3-quarter carbon-fiber plategives you speed and efficiency without muting ground feel.,PWRTRACis gripped for rugged terrain and has 4mm lugs to ensure traction in all conditions.,"Lightweight Meshis lightweight, breathable, and has a higher absorption and evaporation rate to pull moisture from your foot.  ",https://www.runningwarehouse.com/Saucony_Endorphin_Edge/descpage-SEEM02.html
845,Saucony Endorphin Edge,Saucony,Endorphin Edge,199.95,0.0,0.0,Men's Shoes , Clay/Basalt,High,Neutral,"All Around,Fast Runs,Rocky and Technical Trails",PWRRUN PBis an ultralight foam that provides a bouncy and responsive running experience.Carbitex AFX 3-quarter carbon-fiber plategives you speed and efficiency without muting ground feel.,PWRTRACis gripped for rugged terrain and has 4mm lugs to ensure traction in all conditions.,"Lightweight Meshis lightweight, breathable, and has a higher absorption and evaporation rate to pull moisture from your foot.  ",https://www.runningwarehouse.com/Saucony_Endorphin_Edge/descpage-SEEM04.html
846,Saucony Endorphin Edge,Saucony,Endorphin Edge,199.95,0.0,0.0,Men's Shoes , Fog/Black,High,Neutral,"All Around,Fast Runs,Rocky and Technical Trails",PWRRUN PBis an ultralight foam that provides a bouncy and responsive running experience.Carbitex AFX 3-quarter carbon-fiber plategives you speed and efficiency without muting ground feel.,PWRTRACis gripped for rugged terrain and has 4mm lugs to ensure traction in all conditions.,"Lightweight Meshis lightweight, breathable, and has a higher absorption and evaporation rate to pull moisture from your foot.  ",https://www.runningwarehouse.com/Saucony_Endorphin_Edge/descpage-SEEM05.html
847,Saucony Endorphin Cheetah Spikes,Saucony,Endorphin Cheetah Spikes,180.0,126.0,70.0,men, Black/VIZI,,,"800-1500m,Distance (3k-10k),Rubber",PWRRUN HG cushioning is incredibly resilient.Carbon-Fiber Plate provides optimal stiffness to get runners on their toes.,Pebax Spike Plate for lightweight durability and traction. ,Mesh upper for breathable and secure fit.   ,https://www.runningwarehouse.com/Saucony_Endorphin_Cheetah_Spikes/descpage-SENCHM1.html
848,Saucony Endorphin 3 Spikes,Saucony,Endorphin 3 Spikes,120.0,44.88,37.4,men, Vizi Gold/Vizi Red,,,"Distance (3k-10k),Rubber","SSL EVAis Saucony's premium midsole material for lightweight comfort, rebound and durability.","Pebax Plateis a polymer plate that provides lightweight, flexible traction.Contains 4 spike receptacles per shoe.","Woven Upperdelivers lightweight breathability as well as seamless support.Flex Film Overlaysare made of a thin film that is welded to the upper for a snug, secure fit.  ",https://www.runningwarehouse.com/Saucony_Endorphin_3_Spikes/descpage-SEND3M5.html
